仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,36,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,36,634.0,14.86,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,35,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,35,636.0,71.59,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,34,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,34,634.03,23.91,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,33,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,33,571.39,14.85,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,634.0,70.71,2026-08-07 10:34:50
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,47,31,HZ6973473321405,(盒子)阅读理解方法课,31,634.0,12.74,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,23,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,23,634.0,26.88,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,22,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,22,634.09,7.12,2026-08-07 10:34:50
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,22,338,HZ9787551828949,(盒子)小学作文方法课,22,634.36,10.48,2026-08-07 10:34:50
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,635.82,4.33,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,18,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,18,636.0,4.09,2026-08-07 10:34:50
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,17,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,17,636.0,23.18,2026-08-07 10:34:50
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,17,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,17,636.0,14.04,2026-08-07 10:34:50
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,14,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,14,636.0,5.06,2026-08-07 10:34:50
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,13,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,13,636.0,18.57,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,12,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,12,592.92,67.5,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,12,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,12,636.0,28.42,2026-08-07 10:34:50
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,636.0,9.39,2026-08-07 10:34:50
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,636.0,5.22,2026-08-07 10:34:50
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,636.0,3.86,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,636.0,4.48,2026-08-07 10:34:50
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,10,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,10,636.0,10.11,2026-08-07 10:34:50
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,634.12,3.32,2026-08-07 10:34:50
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,6,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,6,636.0,14.21,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,636.0,64.29,2026-08-07 10:34:50
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,636.0,6.72,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,636.0,45.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,634.0,0.39,2026-08-07 10:34:50
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,3,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,3,636.0,10.38,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533736,9787513822923,Hello English Readers分级阅读6级（上）,盒装,3,77,HZ9787513822923,(盒子)Hello English Readers分级阅读6级（上）,3,578.0,8.44,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,636.0,5.62,2026-08-07 10:34:50
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,601.0,1.86,2026-08-07 10:34:50
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,594.0,0.23,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,636.0,30.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,636.0,45.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,634.0,5.81,2026-08-07 10:34:50
武清仓,维修库位,智能内容,546437,20221221001,文言四宝 中考文言文满分宝盒,盒装,2,99,HZ20221221001,(盒子)文言四宝 中考文言文满分宝盒,2,636.0,5.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,2,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,2,636.0,5.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,601.0,0.15,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,584.0,11.25,2026-08-07 10:34:50
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,636.0,18.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,801723,9787548952329I,幼小衔接倒计时99天-26升级版（B版）,平装,761,0,,,761,37.47,27.18,2026-08-07 10:34:50
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,727,0,,,727,619.25,12.8,2026-08-07 10:34:50
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,313,0,,,313,130.09,1.62,2026-08-07 10:34:50
武清仓,维修库位,智能内容,805672,9787501272464,初中名著·七上 西游记（上下册）（2026）,平装,289,0,,,289,38.89,5.69,2026-08-07 10:34:50
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,252,0,,,252,612.52,35.16,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799310,9787548955924G,新标准.暑假预复习.一升二年级(2026),平装,216,0,,,216,53.53,2.24,2026-08-07 10:34:50
武清仓,维修库位,智能内容,796559,ZNNR260323102,快乐读书吧·三年级上册（全3册）（2026线上版）,平装,210,0,,,210,68.4,2.37,2026-08-07 10:34:50
武清仓,维修库位,智能内容,804978,9787519058500B,快乐读书吧·二年级上册·读读童话故事（全四册）（2026线上升级版）,平装,199,0,,,199,56.87,5.5,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,187,0,,,187,77.85,4.64,2026-08-07 10:34:50
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,185,0,,,185,224.94,9.43,2026-08-07 10:34:50
武清仓,维修库位,智能内容,805671,9787501272471,初中名著·七上 朝花夕拾（2026）,平装,174,0,,,174,36.38,3.81,2026-08-07 10:34:50
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,164,0,,,164,634.24,3.92,2026-08-07 10:34:50
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,159,0,,,159,629.62,2.46,2026-08-07 10:34:50
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,153,0,,,153,415.46,2.47,2026-08-07 10:34:50
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,149,0,,,149,224.29,8.54,2026-08-07 10:34:50
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,141,0,,,141,239.99,8.41,2026-08-07 10:34:50
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,132,0,,,132,402.02,1.21,2026-08-07 10:34:50
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,127,0,,,127,634.0,2.8,2026-08-07 10:34:50
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,126,0,,,126,634.32,28.14,2026-08-07 10:34:50
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,98,0,,,98,634.43,2.67,2026-08-07 10:34:50
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,92,0,,,92,597.51,9.16,2026-08-07 10:34:50
武清仓,维修库位,智能内容,796560,ZNNR260323103,快乐读书吧·四年级上册（全四册）（2026线上版）,平装,81,0,,,81,89.51,0.48,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,79,0,,,79,256.8,9.73,2026-08-07 10:34:50
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,76,0,,,76,172.04,2.64,2026-08-07 10:34:50
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,75,0,,,75,240.27,7.3,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,75,0,,,75,265.67,6.65,2026-08-07 10:34:50
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,72,0,,,72,241.72,4.49,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,71,0,,,71,271.63,7.26,2026-08-07 10:34:50
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,69,0,,,69,625.33,5.4,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,65,0,,,65,79.66,2.86,2026-08-07 10:34:50
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,63,0,,,63,54.27,3.94,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,62,0,,,62,520.4,4.16,2026-08-07 10:34:50
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,60,0,,,60,143.53,1.07,2026-08-07 10:34:50
武清仓,维修库位,智能内容,796561,ZNNR260323104,快乐读书吧·五年级上册（全四册）（2026线上版）,平装,60,0,,,60,84.12,0.69,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,58,0,,,58,276.12,12.06,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,57,0,,,57,618.12,3.05,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,57,0,,,57,522.51,4.11,2026-08-07 10:34:50
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,56,0,,,56,626.48,5.54,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799312,9787548956822G,新标准.暑假预复习.三升四年级(2026),平装,54,0,,,54,73.65,4.19,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,53,0,,,53,634.75,2.64,2026-08-07 10:34:50
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,50,0,,,50,140.54,1.42,2026-08-07 10:34:50
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,49,0,,,49,634.82,1.58,2026-08-07 10:34:50
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,48,0,,,48,634.04,3.05,2026-08-07 10:34:50
武清仓,维修库位,智能内容,796558,ZNNR260323101,快乐读书吧·二年级上册（全五册）（2026三网版）,平装,48,0,,,48,72.29,3.5,2026-08-07 10:34:50
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,47,0,,,47,627.15,3.23,2026-08-07 10:34:50
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,46,0,,,46,634.98,3.25,2026-08-07 10:34:50
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,45,0,,,45,143.69,1.24,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,44,0,,,44,571.73,2.78,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662631,9787550521940,思维创新大通关数学一年级（2024平装版）,平装,44,0,,,44,361.02,7.44,2026-08-07 10:34:50
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,43,0,,,43,445.77,0.27,2026-08-07 10:34:50
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,43,0,,,43,634.16,1.77,2026-08-07 10:34:50
武清仓,维修库位,智能内容,700721,9787574807587,英语启蒙日常表达篇,平装,42,0,,,42,366.33,3.45,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799094,9787519921651,拼音一日一练,平装,38,0,,,38,82.92,6.83,2026-08-07 10:34:50
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,37,0,,,37,635.11,1.56,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,37,0,,,37,284.08,9.07,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,34,0,,,34,387.15,7.41,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799314,9787548957010G,新标准.暑假预复习.五升六年级(2026),平装,34,0,,,34,74.0,6.12,2026-08-07 10:34:50
武清仓,维修库位,智能内容,796562,ZNNR260323105,快乐读书吧·六年级上册（全三册）（2026线上版）,平装,33,0,,,33,94.45,0.69,2026-08-07 10:34:50
武清仓,维修库位,智能内容,558791,2980571097438,zp.湖南科技-四五快读（全8册）大套,,32,0,,,32,53.0,0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,710857,9787501270491,摩比爱数学飞跃篇下（2025版）,平装,32,0,,,32,287.19,8.42,2026-08-07 10:34:50
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,32,0,,,32,135.97,1.91,2026-08-07 10:34:50
武清仓,维修库位,智能内容,546871,9787532968268,摩比分级数学 飞跃篇,平装,31,0,,,31,620.03,8.16,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,30,0,,,30,634.0,1.57,2026-08-07 10:34:50
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,29,0,,,29,382.41,0.43,2026-08-07 10:34:50
武清仓,维修库位,智能内容,701212,9787557919917,计算天天练二年级上册（2025）,平装,29,0,,,29,370.0,4.53,2026-08-07 10:34:50
武清仓,维修库位,智能内容,682011,9787548952329E,幼小衔接倒计时99天-定制升级版 （2025）,平装,28,0,,,28,528.82,1.83,2026-08-07 10:34:50
武清仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,27,0,,,27,635.67,4.15,2026-08-07 10:34:50
武清仓,维修库位,智能内容,690455,9787556528356,Reading A-Z 速刷版,平装,27,0,,,27,478.44,2.05,2026-08-07 10:34:50
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,26,0,,,26,580.0,14.62,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,26,0,,,26,378.85,8.36,2026-08-07 10:34:50
武清仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,25,0,,,25,445.08,0.2,2026-08-07 10:34:50
武清仓,维修库位,智能内容,654453,9787501267750,学前七大能力课堂 思维启蒙第1课 5~6岁 4~6（2024）,平装,25,0,,,25,622.96,5.41,2026-08-07 10:34:50
武清仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,25,0,,,25,372.72,5.06,2026-08-07 10:34:50
武清仓,维修库位,智能内容,799185,9787554881736,一年级语文预习有重点上册,平装,25,0,,,25,94.4,2.03,2026-08-07 10:34:50
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,23,0,,,23,279.0,0.66,2026-08-07 10:34:50
武清仓,维修库位,智能内容,725873,9787519917449A,8大模型趣解新乘除（升级版）,平装,23,0,,,23,279.0,2.58,2026-08-07 10:34:50
武清仓,维修库位,智能内容,683627,9787830125790,英语晨读 读出英语基本功,平装,22,0,,,22,526.73,2.11,2026-08-07 10:34:50
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,22,0,,,22,454.05,0.57,2026-08-07 10:34:50
武清仓,维修库位,智能内容,546870,9787532968244,摩比分级数学 探索篇,平装,21,0,,,21,624.14,7.11,2026-08-07 10:34:50
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,21,0,,,21,635.9,1.13,2026-08-07 10:34:50
武清仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,21,0,,,21,381.29,6.34,2026-08-07 10:34:50
武清仓,维修库位,智能内容,810284,ZNNR260612101,蛋君大科学（3册装）,平装,21,0,,,21,32.05,2.2,2026-08-07 10:34:50
武清仓,维修库位,Learn and Play,674288,9787540893699,英语天天练小学核心900词（书号版）,,20,0,,,20,436.0,600.0,2026-08-07 10:34:50
武清仓,维修库位,智能内容,677449,9787519057183,学而思阅读树（1级全10册）,平装,20,0,,,20,594.0,2.2,2026-08-07 10:34:50
