仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
黄陂仓,维修库位,智能内容,691203,9787550524392,暑假衔接领跑课 新初二 英语,平装,11,0,,,11,157.09,21.06,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692443,9787550524217,课堂笔记 英语四年级上册（人教版）,平装,11,0,,,11,49.64,17.68,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661577,9787550521780,小学数学计算专项突破一年级(2024新),平装,10,0,,,10,170.4,1.61,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661580,9787550521681,小学数学计算专项突破四年级(2024新),平装,10,0,,,10,160.6,2.84,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,697039,ZNNR250529103,快乐读书吧·五年级上册（全四册）（王芳版）,平装,10,0,,,10,65.7,15.79,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,730918,ZNNR251205101,快乐读书吧·二年级下册（全三册）（2025线上版）,平装,10,0,,,10,173.1,0.39,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,569849,9787830124175,大语文分级诵读 二级,平装,9,0,,,9,160.22,3.82,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,610708,9787537988995,摩比汉语分级阅读 探索篇 点读书,平装,9,0,,,9,156.22,3.55,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661582,9787550521704,小学数学计算专项突破六年级(2024新),平装,9,0,,,9,156.44,6.04,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,691202,9787550524415,暑假衔接领跑课 新初二 语文,平装,9,0,,,9,157.0,24.55,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,546437,20221221001,文言四宝 中考文言文满分宝盒,盒装,8,130,HZ20221221001,(盒子)文言四宝 中考文言文满分宝盒,8,157.38,3.91,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,573826,9787218166216,应用题天天练三年级 上册,平装,8,0,,,8,69.88,9.35,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,650149,9787551164177A,计算真有趣-100以内数的计算（升级版）,平装,8,0,,,8,154.25,1.67,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,8,0,,,8,158.38,2.46,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,663165,9787501268153,摩比爱语文 萌芽篇（2024）,平装,8,0,,,8,154.25,6.43,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,671006,9787550522763,小学数学思维培养11级(2024新),平装,8,0,,,8,163.62,2.88,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,679787,9787557917401,计算天天练四年级下册（2024）,平装,8,0,,,8,163.12,1.93,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692358,ZNNR250414202,快乐读书吧·四年级上册（全四册线上版）,平装,8,0,,,8,169.25,0.98,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692440,9787550524101,课堂笔记 数学五年级上册,平装,8,0,,,8,72.38,6.61,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,698268,9787548961789,超图解同步作文 五年级上册,平装,8,0,,,8,84.25,16.0,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,798686,ZNNR260326101,双语分龄早教大百科赠品-中英文点播书（2本）,,8,0,,,8,56.0,0.78,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,7,0,,,7,158.14,1.44,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,696240,9787547752524,摩比启蒙机x200摩比思维卡L3,平装,7,0,,,7,73.0,4.92,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,551257,9787532968497,幼小衔接天天练,平装,7,0,,,7,157.29,2.49,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,564979,ZNNR202304130004,学而思秘籍·小学数学应用题专项突破+练习（四年级）（2023）,平装,7,0,,,7,85.0,12.86,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,569848,9787830124168,大语文分级诵读 一级,平装,7,0,,,7,160.86,0.82,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,7,0,,,7,164.57,2.88,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,655022,9787548956990,漫画图解小学生必会巧算 整数计算及分数小数初识18招,平装,7,0,,,7,82.57,10.86,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661579,9787550521674,小学数学计算专项突破三年级(2024新),平装,7,0,,,7,169.86,1.91,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,662487,9787830125189,一年级我来啦·描红天天练（2024）,平装,7,0,,,7,150.86,9.13,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,664822,9787550522299,单元归类复习. 小学语文五年级 上册,平装,7,0,,,7,52.0,24.23,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,672389,9787830125493,大侦探福尔摩比 第三辑,平装,7,0,,,7,92.29,9.84,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,683628,9787830125806,英语晨读 读出英语词汇量,平装,7,0,,,7,167.43,0.45,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,691200,9787550524361,暑假衔接领跑课 新初一 英语,平装,7,0,,,7,49.29,15.75,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692441,9787550524125,课堂笔记 数学六年级上册,平装,7,0,,,7,157.86,18.53,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692444,9787550524200,课堂笔记 英语五年级上册（人教版）,平装,7,0,,,7,83.29,6.7,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,6,0,,,6,157.0,2.27,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,696239,9787547752517,摩比启蒙机x200摩比思维卡L2,平装,6,0,,,6,69.5,3.88,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,569850,9787830124182,大语文分级诵读 三级,平装,6,0,,,6,98.67,3.46,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,569852,9787830124205,大语文分级诵读 五级,平装,6,0,,,6,44.33,9.82,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,573825,9787218166209,应用题天天练二年级 上册,平装,6,0,,,6,163.0,5.4,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,6,0,,,6,159.0,4.43,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,610328,9787501267361,新加坡口算涂画书 2~4岁,平装,6,0,,,6,149.83,5.57,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,655024,9787548956976,漫画图解小学生必会巧算 分数小数四则运算18招,平装,6,0,,,6,80.5,15.43,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,655029,9787501267767,幼小衔接 一年级我来啦 入学准备一本通,平装,6,0,,,6,61.0,8.44,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),平装,6,0,,,6,160.67,2.9,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,663161,9787501268160,摩比爱语文 飞跃篇（2024）,平装,6,0,,,6,139.33,8.85,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,667746,9787507557657,小学同步作文 3图搞定看图写话 二年级上册,平装,6,0,,,6,84.67,6.35,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,671513,9787830125516,消失吧！错别字,平装,6,0,,,6,158.17,3.46,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,6,0,,,6,161.5,2.7,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,679784,9787557917371,计算天天练一年级下册（2024）,平装,6,0,,,6,169.83,0.63,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,679788,9787557917449,计算天天练五年级下册（2024）,平装,6,0,,,6,161.0,2.33,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,688813,9787545925197,小学语文必考知识全梳理,平装,6,0,,,6,156.17,6.51,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692442,9787550524231,课堂笔记 英语三年级上册（人教版）,平装,6,0,,,6,148.33,8.85,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,692448,9787550524262,课堂笔记 英语五年级上册（外研版）,平装,6,0,,,6,42.33,10.59,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,796565,ZNNR260323106,快乐读书吧·三年级上册（全三册）（2026达人版）,平装,6,0,,,6,62.5,9.31,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,5,0,,,5,157.0,1.84,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,569853,9787830124212,大语文分级诵读 六级,平装,5,0,,,5,96.6,8.82,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,573827,9787218166223,应用题天天练四年级 上册,平装,5,0,,,5,171.0,6.52,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,602205,9787830124649,写字必备课,平装,5,0,,,5,158.6,4.09,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,610692,9787830124410A,识字真有趣（升级版）,平装,5,0,,,5,113.4,6.92,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,650150,9787830124939,大侦探福尔摩比 第二辑,平装,5,0,,,5,155.2,10.0,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,661584,9787550521834,小学数学应用题专项突破三年级(2024新),平装,5,0,,,5,164.0,4.95,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,5,0,,,5,170.4,1.57,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,664820,9787550522275,单元归类复习. 小学语文三年级 上册,平装,5,0,,,5,157.0,6.25,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,664823,9787550522305,单元归类复习. 小学语文六年级 上册,平装,5,0,,,5,69.2,21.43,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,679853,9787540894214,字词句天天练一年级下册,平装,5,0,,,5,170.2,3.75,2026-07-17 21:41:34
黄陂仓,维修库位,智能内容,691208,9787550524309,暑假衔接领跑课 新高一 物理,平装,5,0,,,5,127.0,22.5,2026-07-17 21:41:34
