仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,595376,9787572271366,摩比爱数学 探索篇 智能版,盒装,68,219,HZ9787572271366,（盒子）摩比爱数学 探索篇 智能版,68,616.1,32.55,2026-07-19 10:33:53
武清仓,维修库位,智能内容,658995,9787550521841,小学数学思维培养4级（智能教辅2024新）,盒装,64,276,HZ9787550521841,(盒子)小学数学思维培养4级（智能教辅2024新）,64,615.0,15.69,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500787,9787510686177,学而思秘籍小学数学思维培养5级（智能教辅）,盒装,61,350,HZ9787510686177,(盒子)学而思秘籍小学数学思维培养5级（智能教辅2024）,61,617.0,11.88,2026-07-19 10:33:53
武清仓,维修库位,智能内容,658997,9787550521858,小学数学思维培养3级（智能教辅2024新）,盒装,55,202,HZ9787550521858,(盒子)小学数学思维培养3级（智能教辅2024新）,55,615.02,14.86,2026-07-19 10:33:53
武清仓,维修库位,智能内容,658996,9787550521810,小学数学思维培养7级（智能教辅2024新）,盒装,50,658,HZ9787550521810,(盒子)小学数学思维培养7级（智能教辅2024新）,50,545.88,10.51,2026-07-19 10:33:53
武清仓,维修库位,智能内容,658994,9787550521803,小学数学思维培养6级（智能教辅2024新）,盒装,49,787,HZ9787550521803,(盒子)小学数学思维培养6级（智能教辅2024新）,49,615.0,21.1,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537645,9787572237287,小学英语周周学 2级 上册,盒装,45,790,HZ9787572237287,(盒子)小学英语周周学 2级 上册,45,615.04,24.11,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537649,9787572237324,小学英语周周学 6级 上册,盒装,45,1450,HZ9787572237324,(盒子)小学英语周周学 6级 上册,45,615.04,32.66,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,盒装,41,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,41,615.05,22.23,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,盒装,47,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,40,617.0,8.76,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,盒装,40,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,40,617.0,31.86,2026-07-19 10:33:53
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,盒装,40,684,HZ9787501267583,（盒子）迪士尼英语2级,40,617.0,30.25,2026-07-19 10:33:53
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,39,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,39,615.0,16.33,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,34,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,34,617.0,51.0,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,615.0,63.19,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,33,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,33,615.03,19.04,2026-07-19 10:33:53
武清仓,维修库位,智能内容,573116,9787551828932,看图写话方法课,盒装,33,292,HZ9787551828932,（盒子）看图写话方法课,33,615.0,14.78,2026-07-19 10:33:53
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,41,31,HZ6973473321405,(盒子)阅读理解方法课,31,615.0,11.46,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,26,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,26,587.5,12.32,2026-07-19 10:33:53
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,616.82,5.28,2026-07-19 10:33:53
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,21,338,HZ9787551828949,(盒子)小学作文方法课,21,615.38,10.11,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,20,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,20,615.0,18.18,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,19,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,19,617.0,4.3,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,19,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,19,615.11,5.61,2026-07-19 10:33:53
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,16,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,16,617.0,13.98,2026-07-19 10:33:53
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,15,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,15,617.0,20.45,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,12,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,12,617.0,22.5,2026-07-19 10:33:53
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,617.0,9.39,2026-07-19 10:33:53
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,617.0,5.22,2026-07-19 10:33:53
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,617.0,3.86,2026-07-19 10:33:53
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,12,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,12,617.0,7.88,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,617.0,4.44,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,11,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,11,574.64,2.01,2026-07-19 10:33:53
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,10,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,10,617.0,14.75,2026-07-19 10:33:53
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,615.12,3.14,2026-07-19 10:33:53
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,6,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,6,617.0,6.07,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,617.0,0.93,2026-07-19 10:33:53
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,617.0,6.62,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,617.0,16.36,2026-07-19 10:33:53
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,4,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,4,617.0,9.47,2026-07-19 10:33:53
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,615.0,0.38,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,617.0,2.11,2026-07-19 10:33:53
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,2,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,2,617.0,0.3,2026-07-19 10:33:53
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,582.0,1.75,2026-07-19 10:33:53
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,575.0,0.23,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,617.0,10.59,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,617.0,6.92,2026-07-19 10:33:53
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,615.0,5.81,2026-07-19 10:33:53
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,582.0,0.15,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,565.0,7.5,2026-07-19 10:33:53
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,617.0,3.91,2026-07-19 10:33:53
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,1,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,1,617.0,2.73,2026-07-19 10:33:53
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,2118,0,,,2118,62.92,14.64,2026-07-19 10:33:53
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,624,0,,,624,615.06,17.69,2026-07-19 10:33:53
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,586,0,,,586,39.36,20.53,2026-07-19 10:33:53
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,535,0,,,535,611.22,9.19,2026-07-19 10:33:53
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,514,0,,,514,294.47,10.42,2026-07-19 10:33:53
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,445,0,,,445,615.0,9.54,2026-07-19 10:33:53
武清仓,维修库位,智能内容,796562,ZNNR260323105,快乐读书吧·六年级上册（全三册）（2026线上版）,平装,443,0,,,443,30.59,12.39,2026-07-19 10:33:53
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,381,0,,,381,615.11,12.62,2026-07-19 10:33:53
武清仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,282,0,,,282,30.16,15.52,2026-07-19 10:33:53
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,242,0,,,242,615.17,8.63,2026-07-19 10:33:53
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,213,0,,,213,196.66,11.09,2026-07-19 10:33:53
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,172,0,,,172,609.66,2.93,2026-07-19 10:33:53
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,170,0,,,170,615.26,14.22,2026-07-19 10:33:53
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,167,0,,,167,197.82,9.6,2026-07-19 10:33:53
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,166,0,,,166,209.85,9.91,2026-07-19 10:33:53
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,160,0,,,160,613.83,10.45,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,159,0,,,159,591.68,9.66,2026-07-19 10:33:53
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,155,0,,,155,615.01,10.54,2026-07-19 10:33:53
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,148,0,,,148,615.28,7.96,2026-07-19 10:33:53
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,134,0,,,134,600.69,31.0,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,129,0,,,129,515.15,8.74,2026-07-19 10:33:53
武清仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,平装,129,0,,,129,612.27,9.6,2026-07-19 10:33:53
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,128,0,,,128,117.23,2.17,2026-07-19 10:33:53
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,125,0,,,125,615.32,21.31,2026-07-19 10:33:53
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,124,0,,,124,111.87,3.28,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,121,0,,,121,482.79,8.79,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,121,0,,,121,488.66,9.28,2026-07-19 10:33:53
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,120,0,,,120,107.82,3.34,2026-07-19 10:33:53
武清仓,维修库位,智能内容,789654,9787548963714,小初语法必练1000题,平装,119,0,,,119,104.61,1.22,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,118,0,,,118,610.28,5.97,2026-07-19 10:33:53
武清仓,维修库位,智能内容,726990,9787501270736,初中名著 钢铁是怎样炼成的,平装,114,0,,,114,198.05,5.86,2026-07-19 10:33:53
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,112,0,,,112,590.17,8.37,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,110,0,,,110,601.85,6.34,2026-07-19 10:33:53
武清仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,平装,106,0,,,106,527.36,20.08,2026-07-19 10:33:53
武清仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,平装,103,0,,,103,615.0,6.66,2026-07-19 10:33:53
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,103,0,,,103,385.38,1.07,2026-07-19 10:33:53
武清仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,平装,99,0,,,99,48.54,8.12,2026-07-19 10:33:53
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,96,0,,,96,241.5,11.11,2026-07-19 10:33:53
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,95,0,,,95,234.53,9.45,2026-07-19 10:33:53
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,89,0,,,89,581.22,9.51,2026-07-19 10:33:53
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,89,0,,,89,231.35,12.21,2026-07-19 10:33:53
武清仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,82,0,,,82,299.27,3.34,2026-07-19 10:33:53
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,82,0,,,82,255.55,2.33,2026-07-19 10:33:53
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,81,0,,,81,220.72,4.87,2026-07-19 10:33:53
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,80,0,,,80,219.8,7.76,2026-07-19 10:33:53
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,78,0,,,78,152.78,2.08,2026-07-19 10:33:53
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,76,0,,,76,404.89,1.26,2026-07-19 10:33:53
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,75,0,,,75,234.84,18.24,2026-07-19 10:33:53
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,75,0,,,75,252.84,2.33,2026-07-19 10:33:53
武清仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,71,0,,,71,199.24,4.49,2026-07-19 10:33:53
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,71,0,,,71,33.94,5.12,2026-07-19 10:33:53
武清仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,68,0,,,68,506.34,8.16,2026-07-19 10:33:53
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,63,0,,,63,523.84,46.1,2026-07-19 10:33:53
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,63,0,,,63,428.4,1.31,2026-07-19 10:33:53
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,61,0,,,61,425.89,0.42,2026-07-19 10:33:53
武清仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,平装,61,0,,,61,615.69,3.02,2026-07-19 10:33:53
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,60,0,,,60,607.58,4.94,2026-07-19 10:33:53
武清仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),平装,58,0,,,58,585.95,10.74,2026-07-19 10:33:53
武清仓,维修库位,智能内容,692369,ZNNR250414203,快乐读书吧·五年级上册（全四册线上版）,平装,53,0,,,53,430.17,0.47,2026-07-19 10:33:53
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,52,0,,,52,608.21,4.99,2026-07-19 10:33:53
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,49,0,,,49,615.14,2.13,2026-07-19 10:33:53
武清仓,维修库位,智能内容,657522,9787550521551,摩比全脑开发3000问. 2-4岁,平装,49,0,,,49,615.9,2.64,2026-07-19 10:33:53
武清仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,48,0,,,48,522.23,3.27,2026-07-19 10:33:53
武清仓,维修库位,智能内容,692353,ZNNR250414201,快乐读书吧·三年级上册（全三册线上版）,平装,48,0,,,48,430.38,0.43,2026-07-19 10:33:53
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,48,0,,,48,112.98,2.35,2026-07-19 10:33:53
武清仓,维修库位,智能内容,677364,ZNNR2024111806,快乐读书吧·六年级下册（全四册）,平装,46,0,,,46,582.07,1.11,2026-07-19 10:33:53
武清仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),平装,45,0,,,45,593.22,3.93,2026-07-19 10:33:53
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,45,0,,,45,260.27,11.44,2026-07-19 10:33:53
武清仓,维修库位,智能内容,730920,ZNNR251205103,快乐读书吧·四年级下册（全四册）（2025线上版）,平装,45,0,,,45,206.11,0.74,2026-07-19 10:33:53
武清仓,维修库位,智能内容,546871,9787532968268,摩比分级数学 飞跃篇,平装,40,0,,,40,598.77,10.98,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,平装,40,0,,,40,617.0,2.44,2026-07-19 10:33:53
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,39,0,,,39,423.46,0.32,2026-07-19 10:33:53
武清仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,39,0,,,39,578.18,2.42,2026-07-19 10:33:53
武清仓,维修库位,智能内容,671005,9787550522183,小学数学思维培养10级(2024新),平装,38,0,,,38,501.95,5.1,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,37,0,,,37,346.49,10.74,2026-07-19 10:33:53
武清仓,维修库位,智能内容,730921,ZNNR251205104,快乐读书吧·五年级下册（全四册）（2025线上版）,平装,37,0,,,37,206.62,0.8,2026-07-19 10:33:53
武清仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,36,0,,,36,615.0,3.53,2026-07-19 10:33:53
武清仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,36,0,,,36,616.25,5.33,2026-07-19 10:33:53
武清仓,维修库位,智能内容,654453,9787501267750,学前七大能力课堂 思维启蒙第1课 5~6岁 4~6（2024）,平装,35,0,,,35,601.51,8.18,2026-07-19 10:33:53
武清仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,35,0,,,35,366.89,6.86,2026-07-19 10:33:53
武清仓,维修库位,智能内容,664342,9787547750094,识字多多：识字启蒙第一课,平装,35,0,,,35,615.03,2.34,2026-07-19 10:33:53
武清仓,维修库位,智能内容,697320,9787550524989,摩比分级数学启蒙绘本. 中班,平装,35,0,,,35,383.69,4.57,2026-07-19 10:33:53
