仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,584130,9787556521715,Reading A-Z美国小学同步阅读. 8级(2023)下,盒装,95,449,HZ9787556521715,（盒子）Reading A-Z美国小学同步阅读. 8级(2023)下,95,623.0,13.64,2026-07-25 10:34:06
武清仓,维修库位,智能内容,649833,9787501267590,迪士尼英语1级,盒装,81,298,HZ9787501267590,（盒子）迪士尼英语1级,81,623.0,21.44,2026-07-25 10:34:06
武清仓,维修库位,智能内容,584131,9787556521722,Reading A-Z美国小学同步阅读. 9级(2023)下,盒装,79,505,HZ9787556521722,（盒子）Reading A-Z美国小学同步阅读. 9级(2023)下,79,622.16,10.6,2026-07-25 10:34:06
武清仓,维修库位,智能内容,595376,9787572271366,摩比爱数学 探索篇 智能版,盒装,70,219,HZ9787572271366,（盒子）摩比爱数学 探索篇 智能版,70,622.07,32.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533731,9787513822879,Hello English Readers分级阅读1级（上）,盒装,68,258,HZ9787513822879,(盒子)Hello English Readers分级阅读1级（上）,68,623.0,130.21,2026-07-25 10:34:06
武清仓,维修库位,智能内容,658995,9787550521841,小学数学思维培养4级（智能教辅2024新）,盒装,68,276,HZ9787550521841,(盒子)小学数学思维培养4级（智能教辅2024新）,68,621.0,16.95,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500787,9787510686177,学而思秘籍小学数学思维培养5级（智能教辅）,盒装,61,350,HZ9787510686177,(盒子)学而思秘籍小学数学思维培养5级（智能教辅2024）,61,623.0,11.88,2026-07-25 10:34:06
武清仓,维修库位,智能内容,658996,9787550521810,小学数学思维培养7级（智能教辅2024新）,盒装,56,658,HZ9787550521810,(盒子)小学数学思维培养7级（智能教辅2024新）,56,550.09,11.45,2026-07-25 10:34:06
武清仓,维修库位,智能内容,658997,9787550521858,小学数学思维培养3级（智能教辅2024新）,盒装,54,202,HZ9787550521858,(盒子)小学数学思维培养3级（智能教辅2024新）,54,621.02,14.21,2026-07-25 10:34:06
武清仓,维修库位,智能内容,658994,9787550521803,小学数学思维培养6级（智能教辅2024新）,盒装,51,787,HZ9787550521803,(盒子)小学数学思维培养6级（智能教辅2024新）,51,621.0,21.65,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537645,9787572237287,小学英语周周学 2级 上册,盒装,46,790,HZ9787572237287,(盒子)小学英语周周学 2级 上册,46,621.04,25.09,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537649,9787572237324,小学英语周周学 6级 上册,盒装,45,1450,HZ9787572237324,(盒子)小学英语周周学 6级 上册,45,621.04,33.47,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,盒装,41,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,41,621.05,21.96,2026-07-25 10:34:06
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,盒装,41,684,HZ9787501267583,（盒子）迪士尼英语2级,41,623.0,32.09,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,盒装,49,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,40,623.0,9.13,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,盒装,38,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,38,623.0,28.26,2026-07-25 10:34:06
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,37,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,37,621.0,15.42,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,35,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,35,623.0,64.29,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,35,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,35,621.03,21.58,2026-07-25 10:34:06
武清仓,维修库位,智能内容,573116,9787551828932,看图写话方法课,盒装,34,292,HZ9787551828932,（盒子）看图写话方法课,34,621.0,15.61,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,621.0,69.07,2026-07-25 10:34:06
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,44,31,HZ6973473321405,(盒子)阅读理解方法课,31,621.0,11.93,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,27,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,27,587.37,12.27,2026-07-25 10:34:06
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,23,338,HZ9787551828949,(盒子)小学作文方法课,23,621.35,11.13,2026-07-25 10:34:06
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,622.82,5.28,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,21,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,21,621.1,6.36,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,21,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,21,621.0,22.5,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,19,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,19,623.0,4.31,2026-07-25 10:34:06
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,17,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,17,623.0,14.17,2026-07-25 10:34:06
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,14,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,14,623.0,19.09,2026-07-25 10:34:06
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,14,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,14,623.0,9.62,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,12,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,12,623.0,25.71,2026-07-25 10:34:06
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,623.0,9.39,2026-07-25 10:34:06
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,623.0,5.19,2026-07-25 10:34:06
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,623.0,3.86,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,623.0,4.46,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,11,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,11,580.64,3.71,2026-07-25 10:34:06
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,10,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,10,623.0,15.0,2026-07-25 10:34:06
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,621.12,3.23,2026-07-25 10:34:06
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,6,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,6,623.0,6.28,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,623.0,0.93,2026-07-25 10:34:06
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,623.0,6.62,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,623.0,16.36,2026-07-25 10:34:06
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,4,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,4,623.0,10.29,2026-07-25 10:34:06
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,621.0,0.39,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,623.0,4.74,2026-07-25 10:34:06
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,2,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,2,623.0,0.31,2026-07-25 10:34:06
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,588.0,1.84,2026-07-25 10:34:06
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,581.0,0.23,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,623.0,10.59,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,623.0,6.92,2026-07-25 10:34:06
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,621.0,5.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,546437,20221221001,文言四宝 中考文言文满分宝盒,盒装,2,99,HZ20221221001,(盒子)文言四宝 中考文言文满分宝盒,2,623.0,4.86,2026-07-25 10:34:06
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,2,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,2,623.0,5.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,588.0,0.15,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,571.0,7.5,2026-07-25 10:34:06
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,623.0,3.91,2026-07-25 10:34:06
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,2411,0,,,2411,63.82,15.65,2026-07-25 10:34:06
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,641,0,,,641,43.05,20.65,2026-07-25 10:34:06
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,633,0,,,633,613.31,10.99,2026-07-25 10:34:06
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,624,0,,,624,621.06,17.47,2026-07-25 10:34:06
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,479,0,,,479,621.0,10.75,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796559,ZNNR260323102,快乐读书吧·三年级上册（全3册）（2026线上版）,平装,445,0,,,445,40.17,5.51,2026-07-25 10:34:06
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,419,0,,,419,621.1,13.53,2026-07-25 10:34:06
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,374,0,,,374,315.41,6.57,2026-07-25 10:34:06
武清仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,278,0,,,278,36.41,14.35,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796560,ZNNR260323103,快乐读书吧·四年级上册（全四册）（2026线上版）,平装,266,0,,,266,58.24,1.72,2026-07-25 10:34:06
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,245,0,,,245,621.16,8.69,2026-07-25 10:34:06
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,233,0,,,233,196.87,12.42,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796561,ZNNR260323104,快乐读书吧·五年级上册（全四册）（2026线上版）,平装,227,0,,,227,54.37,2.93,2026-07-25 10:34:06
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,217,0,,,217,611.89,3.58,2026-07-25 10:34:06
武清仓,维修库位,智能内容,799312,9787548956822G,新标准.暑假预复习.三升四年级(2026),平装,211,0,,,211,34.0,19.46,2026-07-25 10:34:06
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,190,0,,,190,621.24,16.19,2026-07-25 10:34:06
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,184,0,,,184,197.78,10.68,2026-07-25 10:34:06
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,172,0,,,172,618.97,10.98,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,164,0,,,164,597.26,9.65,2026-07-25 10:34:06
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,163,0,,,163,217.21,9.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,159,0,,,159,621.01,11.05,2026-07-25 10:34:06
武清仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,平装,144,0,,,144,616.91,10.33,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,139,0,,,139,517.88,9.51,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,136,0,,,136,488.29,10.61,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796558,ZNNR260323101,快乐读书吧·二年级上册（全五册）（2026三网版）,平装,135,0,,,135,38.16,12.71,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796562,ZNNR260323105,快乐读书吧·六年级上册（全三册）（2026线上版）,平装,134,0,,,134,59.64,3.07,2026-07-25 10:34:06
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,132,0,,,132,606.83,31.43,2026-07-25 10:34:06
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,126,0,,,126,621.32,27.93,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,126,0,,,126,600.81,7.3,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,125,0,,,125,615.32,6.37,2026-07-25 10:34:06
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,124,0,,,124,591.81,9.31,2026-07-25 10:34:06
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,124,0,,,124,123.61,2.15,2026-07-25 10:34:06
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,123,0,,,123,621.33,6.47,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,121,0,,,121,488.79,8.93,2026-07-25 10:34:06
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,120,0,,,120,113.82,3.31,2026-07-25 10:34:06
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,117,0,,,117,118.72,3.08,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,116,0,,,116,390.28,1.15,2026-07-25 10:34:06
武清仓,维修库位,智能内容,799313,9787548957003G,新标准.暑假预复习.四升五年级(2026),平装,113,0,,,113,34.54,17.78,2026-07-25 10:34:06
武清仓,维修库位,智能内容,726990,9787501270736,初中名著 钢铁是怎样炼成的,平装,111,0,,,111,204.22,5.35,2026-07-25 10:34:06
武清仓,维修库位,智能内容,799314,9787548957010G,新标准.暑假预复习.五升六年级(2026),平装,109,0,,,109,32.68,24.16,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,107,0,,,107,232.7,10.92,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,106,0,,,106,429.86,0.71,2026-07-25 10:34:06
武清仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,平装,106,0,,,106,533.36,20.3,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,99,0,,,99,246.45,11.12,2026-07-25 10:34:06
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,98,0,,,98,260.63,2.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,97,0,,,97,579.67,10.2,2026-07-25 10:34:06
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,83,0,,,83,410.06,1.39,2026-07-25 10:34:06
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,82,0,,,82,158.3,2.47,2026-07-25 10:34:06
武清仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,平装,81,0,,,81,621.0,4.88,2026-07-25 10:34:06
武清仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,79,0,,,79,504.66,9.37,2026-07-25 10:34:06
武清仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,78,0,,,78,306.92,3.15,2026-07-25 10:34:06
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,77,0,,,77,226.69,7.46,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,77,0,,,77,238.22,17.81,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,77,0,,,77,245.06,10.21,2026-07-25 10:34:06
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,73,0,,,73,228.49,4.42,2026-07-25 10:34:06
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,73,0,,,73,39.62,4.86,2026-07-25 10:34:06
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,72,0,,,72,258.96,2.24,2026-07-25 10:34:06
武清仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,68,0,,,68,205.51,4.0,2026-07-25 10:34:06
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,65,0,,,65,621.11,2.79,2026-07-25 10:34:06
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,65,0,,,65,612.85,5.27,2026-07-25 10:34:06
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,61,0,,,61,532.33,43.92,2026-07-25 10:34:06
武清仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,平装,58,0,,,58,65.57,4.14,2026-07-25 10:34:06
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,56,0,,,56,613.48,5.33,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,55,0,,,55,429.82,0.46,2026-07-25 10:34:06
武清仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,平装,55,0,,,55,621.76,2.77,2026-07-25 10:34:06
武清仓,维修库位,智能内容,610465,9787551168892A,摩比启蒙机X200-摩比中华古诗词,平装,53,0,,,53,623.0,1.34,2026-07-25 10:34:06
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,52,0,,,52,117.79,2.83,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,51,0,,,51,262.78,13.42,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,48,0,,,48,428.58,0.38,2026-07-25 10:34:06
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,47,0,,,47,436.94,0.96,2026-07-25 10:34:06
武清仓,维修库位,智能内容,677364,ZNNR2024111806,快乐读书吧·六年级下册（全四册）,平装,44,0,,,44,588.2,1.07,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693016,9787548960843,摩比启蒙机x200摩比思维卡L0,平装,43,0,,,43,430.47,0.24,2026-07-25 10:34:06
武清仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,43,0,,,43,536.19,2.89,2026-07-25 10:34:06
武清仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,43,0,,,43,583.49,2.78,2026-07-25 10:34:06
武清仓,维修库位,智能内容,789654,9787548963714,小初语法必练1000题,平装,43,0,,,43,138.07,0.4,2026-07-25 10:34:06
武清仓,维修库位,智能内容,789074,9787501271689,摩比汉语分级绘本 第一级,平装,43,0,,,43,134.42,5.54,2026-07-25 10:34:06
武清仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),平装,41,0,,,41,608.07,3.73,2026-07-25 10:34:06
武清仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,40,0,,,40,622.12,6.08,2026-07-25 10:34:06
武清仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),平装,40,0,,,40,596.88,7.1,2026-07-25 10:34:06
武清仓,维修库位,智能内容,693076,9787548960812,摩比启蒙机X200小猪佩奇语文卡·0级,平装,38,0,,,38,426.84,0.24,2026-07-25 10:34:06
武清仓,维修库位,智能内容,664342,9787547750094,识字多多：识字启蒙第一课,平装,38,0,,,38,621.03,2.64,2026-07-25 10:34:06
武清仓,维修库位,智能内容,671005,9787550522183,小学数学思维培养10级(2024新),平装,37,0,,,37,508.24,4.88,2026-07-25 10:34:06
武清仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,36,0,,,36,621.0,3.46,2026-07-25 10:34:06
武清仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,36,0,,,36,371.69,7.11,2026-07-25 10:34:06
武清仓,维修库位,智能内容,710857,9787501270491,摩比爱数学飞跃篇下（2025版）,平装,36,0,,,36,272.17,9.7,2026-07-25 10:34:06
武清仓,维修库位,智能内容,789075,9787501271665,摩比汉语分级绘本 第二级,平装,36,0,,,36,135.44,7.47,2026-07-25 10:34:06
