仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,658996,9787550521810,小学数学思维培养7级（智能教辅2024新）,盒装,47,658,HZ9787550521810,(盒子)小学数学思维培养7级（智能教辅2024新）,47,545.57,9.93,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537645,9787572237287,小学英语周周学 2级 上册,盒装,45,790,HZ9787572237287,(盒子)小学英语周周学 2级 上册,45,614.04,24.11,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537649,9787572237324,小学英语周周学 6级 上册,盒装,45,1450,HZ9787572237324,(盒子)小学英语周周学 6级 上册,45,614.04,32.66,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,盒装,41,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,41,614.05,22.23,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,盒装,47,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,40,616.0,8.76,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,盒装,40,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,40,616.0,31.86,2026-07-18 10:56:02
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,盒装,40,684,HZ9787501267583,（盒子）迪士尼英语2级,40,616.0,30.51,2026-07-18 10:56:02
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,35,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,35,614.0,15.44,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,34,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,34,616.0,50.16,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,614.0,63.19,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,33,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,33,614.03,18.92,2026-07-18 10:56:02
武清仓,维修库位,智能内容,573116,9787551828932,看图写话方法课,盒装,33,292,HZ9787551828932,（盒子）看图写话方法课,33,614.0,14.7,2026-07-18 10:56:02
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,40,31,HZ6973473321405,(盒子)阅读理解方法课,31,614.0,11.25,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,26,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,26,586.5,12.32,2026-07-18 10:56:02
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,615.82,5.01,2026-07-18 10:56:02
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,21,338,HZ9787551828949,(盒子)小学作文方法课,21,614.38,10.0,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,20,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,20,614.0,18.18,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,19,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,19,616.0,4.3,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,18,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,18,614.11,5.33,2026-07-18 10:56:02
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,16,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,16,616.0,14.12,2026-07-18 10:56:02
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,15,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,15,616.0,20.15,2026-07-18 10:56:02
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,616.0,9.39,2026-07-18 10:56:02
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,616.0,5.22,2026-07-18 10:56:02
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,616.0,3.86,2026-07-18 10:56:02
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,12,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,12,616.0,7.83,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,616.0,4.44,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,11,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,11,573.64,2.01,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,11,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,11,616.0,21.06,2026-07-18 10:56:02
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,10,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,10,616.0,14.75,2026-07-18 10:56:02
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,614.12,3.14,2026-07-18 10:56:02
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,6,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,6,616.0,5.93,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,616.0,0.93,2026-07-18 10:56:02
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,616.0,6.62,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,616.0,16.36,2026-07-18 10:56:02
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,4,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,4,616.0,9.23,2026-07-18 10:56:02
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,614.0,0.38,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,616.0,2.11,2026-07-18 10:56:02
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,2,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,2,616.0,0.3,2026-07-18 10:56:02
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,581.0,1.75,2026-07-18 10:56:02
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,574.0,0.23,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,616.0,10.59,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,616.0,6.92,2026-07-18 10:56:02
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,614.0,5.81,2026-07-18 10:56:02
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,581.0,0.15,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,564.0,7.5,2026-07-18 10:56:02
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,616.0,3.91,2026-07-18 10:56:02
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,1,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,1,616.0,2.65,2026-07-18 10:56:02
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,2048,0,,,2048,63.19,14.38,2026-07-18 10:56:02
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,612,0,,,612,614.07,17.36,2026-07-18 10:56:02
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,574,0,,,574,38.87,20.5,2026-07-18 10:56:02
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,515,0,,,515,611.0,8.88,2026-07-18 10:56:02
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,489,0,,,489,296.17,10.12,2026-07-18 10:56:02
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,440,0,,,440,614.0,9.37,2026-07-18 10:56:02
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,376,0,,,376,614.11,12.54,2026-07-18 10:56:02
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,236,0,,,236,614.17,8.47,2026-07-18 10:56:02
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,211,0,,,211,196.27,11.02,2026-07-18 10:56:02
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,169,0,,,169,608.87,2.89,2026-07-18 10:56:02
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,167,0,,,167,614.27,14.02,2026-07-18 10:56:02
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,164,0,,,164,209.75,9.76,2026-07-18 10:56:02
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,164,0,,,164,197.95,9.44,2026-07-18 10:56:02
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,159,0,,,159,612.9,10.41,2026-07-18 10:56:02
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,153,0,,,153,614.01,10.38,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,148,0,,,148,591.24,9.06,2026-07-18 10:56:02
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,141,0,,,141,614.29,7.59,2026-07-18 10:56:02
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,135,0,,,135,599.61,30.76,2026-07-18 10:56:02
武清仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,平装,127,0,,,127,611.44,9.49,2026-07-18 10:56:02
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,125,0,,,125,614.32,21.43,2026-07-18 10:56:02
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,124,0,,,124,116.61,2.11,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,120,0,,,120,517.2,8.17,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,119,0,,,119,482.43,8.67,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,118,0,,,118,488.77,9.13,2026-07-18 10:56:02
武清仓,维修库位,智能内容,726990,9787501270736,初中名著 钢铁是怎样炼成的,平装,118,0,,,118,196.85,6.22,2026-07-18 10:56:02
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,118,0,,,118,111.61,3.14,2026-07-18 10:56:02
武清仓,维修库位,智能内容,789654,9787548963714,小初语法必练1000题,平装,116,0,,,116,104.28,1.21,2026-07-18 10:56:02
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,116,0,,,116,107.36,3.26,2026-07-18 10:56:02
武清仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,平装,116,0,,,116,44.53,9.82,2026-07-18 10:56:02
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,113,0,,,113,234.68,13.42,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,111,0,,,111,610.07,5.65,2026-07-18 10:56:02
武清仓,维修库位,智能内容,692369,ZNNR250414203,快乐读书吧·五年级上册（全四册线上版）,平装,111,0,,,111,422.75,0.99,2026-07-18 10:56:02
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,108,0,,,108,590.46,8.13,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,107,0,,,107,602.0,6.19,2026-07-18 10:56:02
武清仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,平装,106,0,,,106,526.36,20.08,2026-07-18 10:56:02
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,101,0,,,101,384.55,1.05,2026-07-18 10:56:02
武清仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,平装,94,0,,,94,614.0,6.14,2026-07-18 10:56:02
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,92,0,,,92,214.05,23.66,2026-07-18 10:56:02
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,88,0,,,88,581.11,9.47,2026-07-18 10:56:02
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,87,0,,,87,238.63,8.68,2026-07-18 10:56:02
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,83,0,,,83,234.43,11.46,2026-07-18 10:56:02
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,80,0,,,80,219.93,4.83,2026-07-18 10:56:02
武清仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,80,0,,,80,299.07,3.26,2026-07-18 10:56:02
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,78,0,,,78,151.78,2.05,2026-07-18 10:56:02
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,77,0,,,77,219.69,7.48,2026-07-18 10:56:02
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,76,0,,,76,403.89,1.26,2026-07-18 10:56:02
武清仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,73,0,,,73,198.07,4.74,2026-07-18 10:56:02
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,69,0,,,69,426.67,1.44,2026-07-18 10:56:02
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,69,0,,,69,255.59,1.97,2026-07-18 10:56:02
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,68,0,,,68,33.47,5.01,2026-07-18 10:56:02
武清仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,66,0,,,66,506.45,7.98,2026-07-18 10:56:02
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,66,0,,,66,252.23,2.06,2026-07-18 10:56:02
武清仓,维修库位,智能内容,692353,ZNNR250414201,快乐读书吧·三年级上册（全三册线上版）,平装,64,0,,,64,427.34,0.57,2026-07-18 10:56:02
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,63,0,,,63,522.84,46.1,2026-07-18 10:56:02
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,60,0,,,60,424.93,0.41,2026-07-18 10:56:02
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,60,0,,,60,606.58,4.94,2026-07-18 10:56:02
武清仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,平装,59,0,,,59,614.71,2.93,2026-07-18 10:56:02
武清仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),平装,57,0,,,57,585.14,10.6,2026-07-18 10:56:02
武清仓,维修库位,智能内容,730920,ZNNR251205103,快乐读书吧·四年级下册（全四册）（2025线上版）,平装,55,0,,,55,204.42,0.91,2026-07-18 10:56:02
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,51,0,,,51,607.39,4.92,2026-07-18 10:56:02
武清仓,维修库位,智能内容,657522,9787550521551,摩比全脑开发3000问. 2-4岁,平装,48,0,,,48,614.92,2.58,2026-07-18 10:56:02
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,47,0,,,47,614.15,2.04,2026-07-18 10:56:02
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,47,0,,,47,112.26,2.27,2026-07-18 10:56:02
武清仓,维修库位,智能内容,677364,ZNNR2024111806,快乐读书吧·六年级下册（全四册）,平装,46,0,,,46,581.07,1.11,2026-07-18 10:56:02
武清仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,45,0,,,45,525.84,3.08,2026-07-18 10:56:02
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,44,0,,,44,259.86,11.09,2026-07-18 10:56:02
武清仓,维修库位,智能内容,730921,ZNNR251205104,快乐读书吧·五年级下册（全四册）（2025线上版）,平装,44,0,,,44,205.25,0.95,2026-07-18 10:56:02
武清仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),平装,43,0,,,43,596.79,3.76,2026-07-18 10:56:02
武清仓,维修库位,智能内容,546871,9787532968268,摩比分级数学 飞跃篇,平装,40,0,,,40,597.77,10.94,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,平装,40,0,,,40,616.0,2.44,2026-07-18 10:56:02
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,37,0,,,37,422.68,0.3,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,37,0,,,37,345.49,10.81,2026-07-18 10:56:02
武清仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,36,0,,,36,615.25,5.32,2026-07-18 10:56:02
武清仓,维修库位,智能内容,671005,9787550522183,小学数学思维培养10级(2024新),平装,36,0,,,36,501.56,4.86,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,35,0,,,35,365.89,6.92,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662631,9787550521940,思维创新大通关数学一年级（2024平装版）,平装,34,0,,,34,358.82,5.52,2026-07-18 10:56:02
武清仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,34,0,,,34,578.12,2.1,2026-07-18 10:56:02
武清仓,维修库位,智能内容,697320,9787550524989,摩比分级数学启蒙绘本. 中班,平装,34,0,,,34,382.79,4.41,2026-07-18 10:56:02
武清仓,维修库位,智能内容,803765,9787557922580,暑假计算天天练 一升二年级,平装,34,0,,,34,38.56,7.39,2026-07-18 10:56:02
武清仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,33,0,,,33,614.0,3.24,2026-07-18 10:56:02
武清仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,33,0,,,33,343.21,6.29,2026-07-18 10:56:02
武清仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,32,0,,,32,424.75,0.28,2026-07-18 10:56:02
