仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),,132,0,,,132,482.14,10.51,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584127,9787556521678,Reading A-Z美国小学同步阅读. 4级(2023)下,,131,457,HZ9787556521678,（盒子）Reading A-Z美国小学同步阅读. 4级(2023)下,131,615.0,12.24,2026-07-17 18:47:26
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,,131,0,,,131,598.91,30.08,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584128,9787556521685,Reading A-Z美国小学同步阅读. 5级(2023)下,,130,428,HZ9787556521685,（盒子）Reading A-Z美国小学同步阅读. 5级(2023)下,130,615.0,15.18,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,,130,0,,,130,613.31,8.74,2026-07-17 18:47:26
武清仓,维修库位,智能内容,589528,9787556521708,Reading A-Z美国小学同步阅读. 7级(2023)下,,128,765,HZ9787556521708,（盒子）Reading A-Z美国小学同步阅读. 7级(2023)下,128,615.0,20.91,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664628,9787545922868,初中物理思维提升  2级(2024),,125,0,,,125,569.61,24.83,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584126,9787556521661,Reading A-Z美国小学同步阅读. 3级(2023)下,,121,466,HZ9787556521661,（盒子）Reading A-Z美国小学同步阅读. 3级(2023)下,121,615.0,13.23,2026-07-17 18:47:26
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,,121,0,,,121,613.33,20.9,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),,120,0,,,120,595.58,7.1,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),,115,0,,,115,517.8,7.89,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692983,9787556527694,Reading A-Z 美国小学同步阅读 1级（点读书）上,,115,0,,,115,347.6,7.36,2026-07-17 18:47:26
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,,114,0,,,114,217.37,6.97,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500780,9787510686245,学而思秘籍小学数学思维培养12级（智能教辅）,,113,213,HZ9787510686245,(盒子)学而思秘籍小学数学思维培养12级（智能教辅）,113,615.0,34.13,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),,112,0,,,112,483.83,8.23,2026-07-17 18:47:26
武清仓,维修库位,智能内容,724869,9787550525832,小学数学思维培养 8级 （智能教辅2025）,,112,0,,,112,188.7,15.39,2026-07-17 18:47:26
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),,110,0,,,110,588.84,8.62,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692369,ZNNR250414203,快乐读书吧·五年级上册（全四册线上版）,,110,0,,,110,421.86,0.98,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),,109,0,,,109,609.31,5.57,2026-07-17 18:47:26
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,,109,0,,,109,235.26,13.7,2026-07-17 18:47:26
武清仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,,106,0,,,106,525.36,20.08,2026-07-17 18:47:26
武清仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,,106,0,,,106,45.18,9.2,2026-07-17 18:47:26
武清仓,维修库位,智能内容,582606,9787830124298,Hello English Readers英语分级阅读1级上（2023）,,104,0,,,104,613.63,30.0,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664642,9787550522022,学而思秘籍初中数学思维提升3级(智能教辅2024),,103,200,HZ9787550522022,(盒子)学而思秘籍初中数学思维提升3级(2024),103,550.83,46.12,2026-07-17 18:47:26
武清仓,维修库位,智能内容,724870,9787550525849,小学数学思维培养 9级 （智能教辅2025）,,103,0,,,103,190.25,16.04,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,,102,0,,,102,612.45,7.87,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584132,9787556521739,Reading A-Z美国小学同步阅读. 10级(2023)下,,100,300,HZ9787556521739,（盒子）Reading A-Z美国小学同步阅读. 10级(2023)下,100,613.46,13.39,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664626,9787545922844,初中化学思维提升(2024),,100,0,,,100,596.76,24.66,2026-07-17 18:47:26
武清仓,维修库位,智能内容,694419,9787550524071,小学数学思维培养1级（智能教辅2025）,,99,0,,,99,403.03,8.14,2026-07-17 18:47:26
武清仓,维修库位,智能内容,726990,9787501270736,初中名著 钢铁是怎样炼成的,,97,0,,,97,197.1,5.19,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692986,9787556527724,Reading A-Z 美国小学同步阅读 4级（点读书）上,,96,0,,,96,373.73,12.22,2026-07-17 18:47:26
武清仓,维修库位,智能内容,789654,9787548963714,小初语法必练1000题,,96,0,,,96,108.75,1.03,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500749,9787510688300,小学语文周周学四年级上册,,94,0,,,94,615.0,24.66,2026-07-17 18:47:26
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,,94,0,,,94,613.44,5.23,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692984,9787556527700,Reading A-Z 美国小学同步阅读 2级（点读书）上,,94,0,,,94,320.66,13.43,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584130,9787556521715,Reading A-Z美国小学同步阅读. 8级(2023)下,,93,449,HZ9787556521715,（盒子）Reading A-Z美国小学同步阅读. 8级(2023)下,93,615.0,13.65,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664641,9787550522015,学而思秘籍初中数学思维提升2级(智能教辅2024),,91,205,HZ9787550522015,(盒子)学而思秘籍初中数学思维提升2级(2024),91,611.7,71.84,2026-07-17 18:47:26
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,,91,0,,,91,237.16,5.69,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692987,9787556527731,Reading A-Z 美国小学同步阅读 5级（点读书）上,,90,0,,,90,384.11,16.23,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584129,9787556521692,Reading A-Z美国小学同步阅读. 6级(2023)下,,89,489,HZ9787556521692,（盒子）Reading A-Z美国小学同步阅读. 6级(2023)下,89,615.0,10.67,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692985,9787556527717,Reading A-Z 美国小学同步阅读 3级（点读书）上,,87,0,,,87,390.02,10.86,2026-07-17 18:47:26
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,,86,0,,,86,581.93,9.31,2026-07-17 18:47:26
武清仓,维修库位,智能内容,673999,9787545923704,初中物理思维提升 3级(2024),,85,0,,,85,514.31,29.88,2026-07-17 18:47:26
武清仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,,84,0,,,84,613.0,5.62,2026-07-17 18:47:26
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,,82,0,,,82,385.06,0.86,2026-07-17 18:47:26
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,,82,0,,,82,250.6,2.61,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500748,9787510686672,小学数学周周学五年级上册RJ,,80,0,,,80,615.0,14.94,2026-07-17 18:47:26
武清仓,维修库位,智能内容,584131,9787556521722,Reading A-Z美国小学同步阅读. 9级(2023)下,,80,505,HZ9787556521722,（盒子）Reading A-Z美国小学同步阅读. 9级(2023)下,80,614.15,11.09,2026-07-17 18:47:26
武清仓,维修库位,智能内容,591086,9787830124038,纵横华夏,,79,0,,,79,453.09,46.17,2026-07-17 18:47:26
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,,76,0,,,76,402.89,1.26,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500750,9787510686665,小学数学周周学四年级上册RJ,,76,0,,,76,615.0,14.31,2026-07-17 18:47:26
武清仓,维修库位,智能内容,649833,9787501267590,迪士尼英语1级,,76,298,HZ9787501267590,（盒子）迪士尼英语1级,76,615.0,19.32,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500764,9787510687419,学而思秘籍小学语文阅读与写作 12级（智能教辅）,,75,0,,,75,613.0,68.88,2026-07-17 18:47:26
武清仓,维修库位,智能内容,576955,9787510686139A,学而思秘籍小学数学思维培养1级（智能教辅2023）,,73,0,,,73,613.03,21.06,2026-07-17 18:47:26
武清仓,维修库位,智能内容,649413,9787510686146B,学而思秘籍小学数学思维培养2级（智能教辅2024）,,70,0,,,70,613.0,18.26,2026-07-17 18:47:26
武清仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,,70,0,,,70,302.6,2.87,2026-07-17 18:47:26
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,,70,0,,,70,121.46,1.21,2026-07-17 18:47:26
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,,69,0,,,69,221.07,6.86,2026-07-17 18:47:26
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,,69,0,,,69,114.75,1.96,2026-07-17 18:47:26
武清仓,维修库位,智能内容,533731,9787513822879,Hello English Readers分级阅读1级（上）,,68,258,HZ9787513822879,(盒子)Hello English Readers分级阅读1级（上）,68,615.0,66.52,2026-07-17 18:47:26
武清仓,维修库位,智能内容,565975,9787510686146A,学而思秘籍小学数学思维培养2级（智能教辅2023）,,68,0,,,68,613.0,27.82,2026-07-17 18:47:26
武清仓,维修库位,智能内容,724871,9787550525856,小学数学思维培养 10级 （智能教辅2025）,,68,0,,,68,200.26,11.63,2026-07-17 18:47:26
武清仓,维修库位,智能内容,729799,9787218177915A,小学数学攻略（2025版）,,68,0,,,68,199.51,40.26,2026-07-17 18:47:26
武清仓,维修库位,智能内容,595376,9787572271366,摩比爱数学 探索篇 智能版,,65,219,HZ9787572271366,（盒子）摩比爱数学 探索篇 智能版,65,614.15,31.12,2026-07-17 18:47:26
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,,65,0,,,65,118.02,1.75,2026-07-17 18:47:26
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,,64,0,,,64,426.27,1.34,2026-07-17 18:47:26
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,,64,0,,,64,33.16,4.9,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500787,9787510686177,学而思秘籍小学数学思维培养5级（智能教辅）,,61,350,HZ9787510686177,(盒子)学而思秘籍小学数学思维培养5级（智能教辅2024）,61,615.0,11.88,2026-07-17 18:47:26
武清仓,维修库位,智能内容,658995,9787550521841,小学数学思维培养4级（智能教辅2024新）,,61,276,HZ9787550521841,(盒子)小学数学思维培养4级（智能教辅2024新）,61,613.0,15.25,2026-07-17 18:47:26
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,,61,0,,,61,250.18,8.73,2026-07-17 18:47:26
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,,61,0,,,61,152.52,1.61,2026-07-17 18:47:26
武清仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),,60,0,,,60,508.47,7.4,2026-07-17 18:47:26
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,,59,0,,,59,526.98,44.62,2026-07-17 18:47:26
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,,59,0,,,59,605.75,4.87,2026-07-17 18:47:26
武清仓,维修库位,智能内容,531683,9787501259014,我的Highlights：美国科学分级图书馆（提高级）全50册 适用于小学3-4年级,,58,0,,,58,615.0,15.26,2026-07-17 18:47:26
武清仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,,58,0,,,58,198.48,3.85,2026-07-17 18:47:26
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,,57,0,,,57,424.09,0.39,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500754,9787510686641,小学数学周周学二年级上册,,57,0,,,57,615.0,10.96,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500768,9787510687389,学而思秘籍小学语文阅读与写作 9级（智能教辅）,,57,0,,,57,615.0,42.75,2026-07-17 18:47:26
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,,57,0,,,57,223.95,3.56,2026-07-17 18:47:26
武清仓,维修库位,智能内容,687243,9787548960324,摩比数学玩具·数感小镇探险,,55,0,,,55,435.07,117.86,2026-07-17 18:47:26
武清仓,维修库位,智能内容,658999,9787550521728,小学数学思维培养5级（智能教辅2024新）,,55,0,,,55,593.71,13.16,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664814,9787218177915,小学数学攻略,,55,0,,,55,606.56,190.38,2026-07-17 18:47:26
武清仓,维修库位,智能内容,656762,9787218176147,思维创新大通关数学二年级（智能教辅2024）,,54,0,,,54,592.89,32.4,2026-07-17 18:47:26
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,,54,0,,,54,256.37,1.56,2026-07-17 18:47:26
武清仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),,53,0,,,53,584.98,10.02,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500753,9787510688287,小学语文周周学二年级上册,,52,0,,,52,615.0,23.88,2026-07-17 18:47:26
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,,52,0,,,52,258.94,15.1,2026-07-17 18:47:26
武清仓,维修库位,智能内容,786412,9787550526877,初中数学思维提升七年级下（2026智能教辅）,,52,0,,,52,181.96,7.03,2026-07-17 18:47:26
武清仓,维修库位,智能内容,658997,9787550521858,小学数学思维培养3级（智能教辅2024新）,,51,202,HZ9787550521858,(盒子)小学数学思维培养3级（智能教辅2024新）,51,613.02,14.53,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692353,ZNNR250414201,快乐读书吧·三年级上册（全三册线上版）,,51,0,,,51,427.94,0.46,2026-07-17 18:47:26
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,,51,0,,,51,259.16,5.28,2026-07-17 18:47:26
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,,51,0,,,51,254.78,13.99,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500770,9787510687372,学而思秘籍小学语文阅读与写作 8级（智能教辅）,,50,0,,,50,615.0,23.2,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500773,9787510687358,学而思秘籍小学语文阅读与写作 6级（智能教辅）,,49,0,,,49,615.0,20.9,2026-07-17 18:47:26
武清仓,维修库位,智能内容,657522,9787550521551,摩比全脑开发3000问. 2-4岁,,49,0,,,49,613.9,2.71,2026-07-17 18:47:26
武清仓,维修库位,智能内容,658994,9787550521803,小学数学思维培养6级（智能教辅2024新）,,48,787,HZ9787550521803,(盒子)小学数学思维培养6级（智能教辅2024新）,48,613.0,21.49,2026-07-17 18:47:26
武清仓,维修库位,智能内容,668241,9787550522169,小学数学思维培养10级（智能教辅2024新）,,48,0,,,48,548.56,21.39,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500775,9787510687334,学而思秘籍小学语文阅读与写作 4级（智能教辅）,,47,0,,,47,615.0,19.14,2026-07-17 18:47:26
武清仓,维修库位,智能内容,668239,9787550522190,学而思秘籍初中数学思维提升5级(智能教辅2024),,47,0,,,47,565.0,36.47,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692992,9787556527786,Reading A-Z 美国小学同步阅读 10级（点读书）上,,47,0,,,47,378.21,13.82,2026-07-17 18:47:26
武清仓,维修库位,智能内容,592983,9787510686191A,学而思秘籍小学数学思维培养7级（智能教辅2023）,,46,0,,,46,613.0,9.54,2026-07-17 18:47:26
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,,46,0,,,46,111.54,2.13,2026-07-17 18:47:26
武清仓,维修库位,智能内容,730920,ZNNR251205103,快乐读书吧·四年级下册（全四册）（2025线上版）,,46,0,,,46,204.04,0.76,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537645,9787572237287,小学英语周周学 2级 上册,,45,790,HZ9787572237287,(盒子)小学英语周周学 2级 上册,45,613.04,25.16,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537649,9787572237324,小学英语周周学 6级 上册,,45,1450,HZ9787572237324,(盒子)小学英语周周学 6级 上册,45,613.04,32.66,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500745,9787510688324,小学语文周周学六年级上册,,44,0,,,44,615.0,29.55,2026-07-17 18:47:26
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,,44,0,,,44,613.16,1.92,2026-07-17 18:47:26
武清仓,维修库位,智能内容,677364,ZNNR2024111806,快乐读书吧·六年级下册（全四册）,,44,0,,,44,580.2,1.06,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,,43,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,43,615.0,8.08,2026-07-17 18:47:26
武清仓,维修库位,智能内容,658996,9787550521810,小学数学思维培养7级（智能教辅2024新）,,43,658,HZ9787550521810,(盒子)小学数学思维培养7级（智能教辅2024新）,43,545.33,9.19,2026-07-17 18:47:26
武清仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,,43,0,,,43,613.98,2.17,2026-07-17 18:47:26
武清仓,维修库位,智能内容,692988,9787556527748,Reading A-Z 美国小学同步阅读 6级（点读书）上,,42,0,,,42,400.33,8.42,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500774,9787510687341,学而思秘籍小学语文阅读与写作 5级（智能教辅）,,41,0,,,41,615.0,15.77,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662487,9787830125189,一年级我来啦·描红天天练（2024）,,41,0,,,41,613.98,9.84,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500752,9787510686658,小学数学周周学三年级上册RJ,,40,0,,,40,615.0,7.91,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,,40,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,40,615.0,32.14,2026-07-17 18:47:26
武清仓,维修库位,智能内容,656763,9787218176154,思维创新大通关数学三年级（智能教辅2024）,,40,0,,,40,558.5,14.4,2026-07-17 18:47:26
武清仓,维修库位,智能内容,656764,9787218176161,思维创新大通关数学四年级（智能教辅2024）,,39,0,,,39,595.67,20.06,2026-07-17 18:47:26
武清仓,维修库位,智能内容,533132,9787510686849,小学数学周周学五年级下册,,38,0,,,38,613.0,69.8,2026-07-17 18:47:26
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,,38,684,HZ9787501267583,（盒子）迪士尼英语2级,38,615.0,29.48,2026-07-17 18:47:26
武清仓,维修库位,智能内容,697319,9787550525009,摩比分级数学启蒙绘本. 小班,,38,0,,,38,381.66,3.02,2026-07-17 18:47:26
武清仓,维修库位,智能内容,730921,ZNNR251205104,快乐读书吧·五年级下册（全四册）（2025线上版）,,38,0,,,38,204.58,0.82,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500755,9787510688270,小学语文周周学一年级上册,,37,0,,,37,615.0,13.32,2026-07-17 18:47:26
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,,37,0,,,37,608.92,3.62,2026-07-17 18:47:26
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,,36,0,,,36,421.78,0.29,2026-07-17 18:47:26
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,,36,31,HZ6973473321405,(盒子)阅读理解方法课,36,613.0,10.32,2026-07-17 18:47:26
武清仓,维修库位,智能内容,656765,9787218176178,思维创新大通关数学五年级（智能教辅2024）,,36,0,,,36,542.0,16.79,2026-07-17 18:47:26
武清仓,维修库位,智能内容,672877,9787550522695,学而思秘籍初中数学思维提升4级(智能教辅2024),,36,0,,,36,512.06,45.63,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,,35,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,35,613.06,19.94,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,,35,0,,,35,615.0,2.15,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500746,9787510686689,小学数学周周学六年级上册RJ,,34,0,,,34,615.0,4.98,2026-07-17 18:47:26
武清仓,维修库位,智能内容,500751,9787510688294,小学语文周周学三年级上册,,34,0,,,34,615.0,10.97,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,,34,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,34,615.0,50.16,2026-07-17 18:47:26
武清仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,,34,0,,,34,546.26,2.37,2026-07-17 18:47:26
武清仓,维修库位,智能内容,662631,9787550521940,思维创新大通关数学一年级（2024平装版）,,34,0,,,34,357.82,5.69,2026-07-17 18:47:26
武清仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),,34,0,,,34,604.29,3.0,2026-07-17 18:47:26
武清仓,维修库位,智能内容,789074,9787501271689,摩比汉语分级绘本 第一级,,34,0,,,34,127.97,5.04,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,613.0,63.19,2026-07-17 18:47:26
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,,33,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,33,613.03,19.29,2026-07-17 18:47:26
武清仓,维修库位,智能内容,546871,9787532968268,摩比分级数学 飞跃篇,,33,0,,,33,598.42,9.4,2026-07-17 18:47:26
