仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,盒装,41,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,41,619.05,22.1,2026-07-23 10:34:12
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,盒装,41,684,HZ9787501267583,（盒子）迪士尼英语2级,41,621.0,31.81,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,盒装,49,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,40,621.0,9.11,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,盒装,38,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,38,621.0,28.74,2026-07-23 10:34:12
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,36,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,36,619.0,15.21,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,35,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,35,621.0,59.43,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,35,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,35,619.03,20.19,2026-07-23 10:34:12
武清仓,维修库位,智能内容,573116,9787551828932,看图写话方法课,盒装,34,292,HZ9787551828932,（盒子）看图写话方法课,34,619.0,15.53,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,619.0,69.07,2026-07-23 10:34:12
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,43,31,HZ6973473321405,(盒子)阅读理解方法课,31,619.0,11.76,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,27,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,27,585.37,12.27,2026-07-23 10:34:12
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,23,338,HZ9787551828949,(盒子)小学作文方法课,23,619.35,11.07,2026-07-23 10:34:12
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,620.82,5.29,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,21,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,21,619.1,6.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,21,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,21,619.0,20.54,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,19,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,19,621.0,4.31,2026-07-23 10:34:12
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,16,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,16,621.0,13.71,2026-07-23 10:34:12
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,14,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,14,621.0,19.09,2026-07-23 10:34:12
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,14,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,14,621.0,9.55,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,13,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,13,621.0,28.54,2026-07-23 10:34:12
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,621.0,9.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,621.0,5.19,2026-07-23 10:34:12
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,621.0,3.86,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,621.0,4.46,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,11,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,11,578.64,2.01,2026-07-23 10:34:12
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,10,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,10,621.0,15.0,2026-07-23 10:34:12
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,619.12,3.23,2026-07-23 10:34:12
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,6,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,6,621.0,6.28,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,621.0,0.93,2026-07-23 10:34:12
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,621.0,6.62,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,621.0,16.36,2026-07-23 10:34:12
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,4,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,4,621.0,10.0,2026-07-23 10:34:12
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,619.0,0.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,621.0,2.93,2026-07-23 10:34:12
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,2,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,2,621.0,0.3,2026-07-23 10:34:12
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,586.0,1.84,2026-07-23 10:34:12
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,579.0,0.23,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,621.0,10.59,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,621.0,6.92,2026-07-23 10:34:12
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,619.0,5.81,2026-07-23 10:34:12
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,2,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,2,621.0,5.62,2026-07-23 10:34:12
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,586.0,0.15,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,569.0,7.5,2026-07-23 10:34:12
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,621.0,3.91,2026-07-23 10:34:12
武清仓,维修库位,智能内容,546437,20221221001,文言四宝 中考文言文满分宝盒,盒装,1,99,HZ20221221001,(盒子)文言四宝 中考文言文满分宝盒,1,621.0,2.5,2026-07-23 10:34:12
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,2348,0,,,2348,62.89,15.59,2026-07-23 10:34:12
武清仓,维修库位,智能内容,796559,ZNNR260323102,快乐读书吧·三年级上册（全3册）（2026线上版）,平装,686,0,,,686,31.09,8.96,2026-07-23 10:34:12
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,670,0,,,670,39.88,22.42,2026-07-23 10:34:12
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,632,0,,,632,619.06,17.81,2026-07-23 10:34:12
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,627,0,,,627,611.55,10.88,2026-07-23 10:34:12
武清仓,维修库位,智能内容,796560,ZNNR260323103,快乐读书吧·四年级上册（全四册）（2026线上版）,平装,586,0,,,586,43.25,3.98,2026-07-23 10:34:12
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,505,0,,,505,619.0,11.2,2026-07-23 10:34:12
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,437,0,,,437,619.1,14.3,2026-07-23 10:34:12
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,437,0,,,437,306.57,8.02,2026-07-23 10:34:12
武清仓,维修库位,智能内容,796561,ZNNR260323104,快乐读书吧·五年级上册（全四册）（2026线上版）,平装,353,0,,,353,44.76,4.82,2026-07-23 10:34:12
武清仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,275,0,,,275,34.6,14.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,796562,ZNNR260323105,快乐读书吧·六年级上册（全三册）（2026线上版）,平装,246,0,,,246,45.7,5.97,2026-07-23 10:34:12
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,237,0,,,237,619.17,8.36,2026-07-23 10:34:12
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,229,0,,,229,609.1,3.85,2026-07-23 10:34:12
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,228,0,,,228,196.23,12.1,2026-07-23 10:34:12
武清仓,维修库位,智能内容,799312,9787548956822G,新标准.暑假预复习.三升四年级(2026),平装,217,0,,,217,31.52,20.34,2026-07-23 10:34:12
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,199,0,,,199,191.05,11.68,2026-07-23 10:34:12
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,187,0,,,187,205.53,11.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,180,0,,,180,592.76,10.82,2026-07-23 10:34:12
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,177,0,,,177,619.25,14.87,2026-07-23 10:34:12
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,164,0,,,164,617.55,10.59,2026-07-23 10:34:12
武清仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,平装,164,0,,,164,613.4,12.02,2026-07-23 10:34:12
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,157,0,,,157,619.01,10.84,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,157,0,,,157,475.05,12.42,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,140,0,,,140,479.56,10.44,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,139,0,,,139,515.88,9.52,2026-07-23 10:34:12
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,137,0,,,137,619.3,7.24,2026-07-23 10:34:12
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,137,0,,,137,109.85,3.81,2026-07-23 10:34:12
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,131,0,,,131,115.02,3.47,2026-07-23 10:34:12
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,129,0,,,129,605.06,29.32,2026-07-23 10:34:12
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,126,0,,,126,619.32,27.93,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,124,0,,,124,613.47,6.28,2026-07-23 10:34:12
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,124,0,,,124,599.81,7.2,2026-07-23 10:34:12
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,122,0,,,122,121.8,2.11,2026-07-23 10:34:12
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,118,0,,,118,591.97,8.9,2026-07-23 10:34:12
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,117,0,,,117,388.2,1.18,2026-07-23 10:34:12
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,116,0,,,116,560.61,12.53,2026-07-23 10:34:12
武清仓,维修库位,智能内容,799313,9787548957003G,新标准.暑假预复习.四升五年级(2026),平装,114,0,,,114,32.39,18.1,2026-07-23 10:34:12
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,109,0,,,109,229.42,11.16,2026-07-23 10:34:12
武清仓,维修库位,智能内容,799314,9787548957010G,新标准.暑假预复习.五升六年级(2026),平装,108,0,,,108,30.85,24.36,2026-07-23 10:34:12
武清仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,平装,106,0,,,106,531.36,20.13,2026-07-23 10:34:12
武清仓,维修库位,智能内容,726990,9787501270736,初中名著 钢铁是怎样炼成的,平装,106,0,,,106,202.51,5.21,2026-07-23 10:34:12
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,105,0,,,105,33.89,7.27,2026-07-23 10:34:12
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,98,0,,,98,258.63,2.81,2026-07-23 10:34:12
武清仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,97,0,,,97,491.69,11.86,2026-07-23 10:34:12
武清仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,97,0,,,97,298.04,3.94,2026-07-23 10:34:12
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,92,0,,,92,247.0,10.48,2026-07-23 10:34:12
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,86,0,,,86,428.69,0.58,2026-07-23 10:34:12
武清仓,维修库位,智能内容,789654,9787548963714,小初语法必练1000题,平装,84,0,,,84,118.93,0.82,2026-07-23 10:34:12
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,83,0,,,83,239.43,11.12,2026-07-23 10:34:12
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,83,0,,,83,156.19,2.38,2026-07-23 10:34:12
武清仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,平装,81,0,,,81,619.0,4.94,2026-07-23 10:34:12
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,81,0,,,81,109.01,4.22,2026-07-23 10:34:12
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,80,0,,,80,232.46,18.8,2026-07-23 10:34:12
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,78,0,,,78,408.67,1.31,2026-07-23 10:34:12
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,78,0,,,78,224.41,7.55,2026-07-23 10:34:12
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,78,0,,,78,256.73,2.44,2026-07-23 10:34:12
武清仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,75,0,,,75,202.88,4.53,2026-07-23 10:34:12
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,73,0,,,73,226.49,4.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,平装,70,0,,,70,60.16,5.22,2026-07-23 10:34:12
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,63,0,,,63,619.11,2.73,2026-07-23 10:34:12
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,63,0,,,63,611.13,5.15,2026-07-23 10:34:12
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,61,0,,,61,530.33,43.92,2026-07-23 10:34:12
武清仓,维修库位,智能内容,671005,9787550522183,小学数学思维培养10级(2024新),平装,61,0,,,61,501.82,8.23,2026-07-23 10:34:12
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,56,0,,,56,611.48,5.32,2026-07-23 10:34:12
武清仓,维修库位,智能内容,725873,9787519917449A,8大模型趣解新乘除（升级版）,平装,55,0,,,55,197.04,6.91,2026-07-23 10:34:12
武清仓,维修库位,智能内容,668738,9787548957997,摩比爱历史 第2辑,平装,54,0,,,54,619.8,4.48,2026-07-23 10:34:12
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,53,0,,,53,433.89,1.09,2026-07-23 10:34:12
武清仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,平装,52,0,,,52,619.81,2.63,2026-07-23 10:34:12
武清仓,维修库位,智能内容,701212,9787557919917,计算天天练二年级上册（2025）,平装,50,0,,,50,349.4,7.56,2026-07-23 10:34:12
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,50,0,,,50,261.34,13.08,2026-07-23 10:34:12
武清仓,维修库位,智能内容,668737,9787548957980,摩比爱历史 第1辑,平装,49,0,,,49,619.82,3.57,2026-07-23 10:34:12
武清仓,维修库位,智能内容,654450,9787501267729,学前七大能力课堂 思维启蒙第1课 4~5岁 1~3（2024）,平装,47,0,,,47,619.0,5.44,2026-07-23 10:34:12
武清仓,维修库位,智能内容,671007,9787550522756,小学数学思维培养12级(2024新),平装,46,0,,,46,243.83,10.12,2026-07-23 10:34:12
武清仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,45,0,,,45,428.64,0.39,2026-07-23 10:34:12
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,45,0,,,45,426.87,0.36,2026-07-23 10:34:12
武清仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,45,0,,,45,530.84,3.05,2026-07-23 10:34:12
武清仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,45,0,,,45,581.16,2.9,2026-07-23 10:34:12
武清仓,维修库位,智能内容,677364,ZNNR2024111806,快乐读书吧·六年级下册（全四册）,平装,44,0,,,44,586.2,1.06,2026-07-23 10:34:12
武清仓,维修库位,智能内容,610465,9787551168892A,摩比启蒙机X200-摩比中华古诗词,平装,43,0,,,43,621.0,1.09,2026-07-23 10:34:12
武清仓,维修库位,智能内容,693016,9787548960843,摩比启蒙机x200摩比思维卡L0,平装,43,0,,,43,428.47,0.24,2026-07-23 10:34:12
武清仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),平装,42,0,,,42,604.24,3.8,2026-07-23 10:34:12
