仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
黄陂仓,维修库位,智能内容,789076,9787501271672,摩比汉语分级绘本 第三级,平装,24,0,,,24,89.83,5.27,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,664344,9787547750087,看图学拼音：拼音拼读第一课,平装,23,0,,,23,124.52,5.95,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,23,0,,,23,164.13,0.9,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692433,9787550524156,课堂笔记 语文四年级上册,平装,23,0,,,23,64.87,12.03,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,654452,9787501267743,学前七大能力课堂 思维启蒙第1课 5~6岁 1~3（2024）,平装,21,0,,,21,148.29,9.59,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,655028,9787501267774,幼小衔接 一年级我来啦（2024）,平装,21,0,,,21,72.0,15.62,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,20,0,,,20,162.5,6.69,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692432,9787550524194,课堂笔记 语文三年级上册,平装,20,0,,,20,48.35,14.75,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,697320,9787550524989,摩比分级数学启蒙绘本. 中班,平装,20,0,,,20,163.75,2.13,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,710068,9787550525511,幼小衔接必备课,平装,20,0,,,20,164.75,1.2,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,724392,9787519919986,大声读古诗美文,平装,20,0,,,20,165.0,0.67,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,730921,ZNNR251205104,快乐读书吧·五年级下册（全四册）（2025线上版）,平装,20,0,,,20,175.8,0.39,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,730942,ZNNR251205106,快乐读书吧·二年级下册（全三册）（2025达人版）,平装,20,0,,,20,159.1,15.25,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,789077,9787501271863,摩比汉语分级绘本 第四级,平装,20,0,,,20,71.35,4.97,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,654106,9787548956808,小学生轻松日记,平装,19,0,,,19,160.32,1.88,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,654449,9787501267712,学前七大能力课堂 思维启蒙第1课 3~4岁 4~6（2024）,平装,19,0,,,19,167.63,5.04,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,664819,9787550522312,单元归类复习. 小学语文二年级 上册,平装,19,0,,,19,48.74,6.76,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691201,9787550524378,暑假衔接领跑课 新初二 数学,平装,19,0,,,19,160.0,24.78,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,730922,ZNNR251205105,快乐读书吧·六年级下册（全四册）（2025线上版）,平装,19,0,,,19,173.68,1.48,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,677449,9787519057183,学而思阅读树（1级全10册）,平装,17,0,,,17,164.0,3.97,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691204,9787550524408,暑假衔接领跑课 新初二 物理,平装,17,0,,,17,160.06,19.12,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692434,9787550524163,课堂笔记 语文五年级上册,平装,17,0,,,17,108.76,11.17,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,796168,9787519061845,学而思阅读树（3级全10册）,平装,16,0,,,16,50.38,16.94,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,610707,9787537988964,摩比汉语分级阅读 萌芽篇 点读书,平装,15,0,,,15,154.93,3.53,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,657418,9787550521575,摩比全脑开发3000问. 4-5岁,平装,15,0,,,15,163.73,3.52,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,664342,9787547750094,识字多多：识字启蒙第一课,平装,15,0,,,15,173.2,0.98,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,15,0,,,15,169.13,2.97,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,650149,9787551164177A,计算真有趣-100以内数的计算（升级版）,平装,14,0,,,14,152.36,2.84,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691203,9787550524392,暑假衔接领跑课 新初二 英语,平装,14,0,,,14,160.0,24.23,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,610710,9787537988988,摩比汉语分级阅读 成长篇 点读书,平装,13,0,,,13,167.69,3.9,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,671007,9787550522756,小学数学思维培养12级(2024新),平装,13,0,,,13,166.46,6.06,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,677450,9787519057190,学而思阅读树（2级全10册）,平装,13,0,,,13,168.31,6.19,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692443,9787550524217,课堂笔记 英语四年级上册（人教版）,平装,13,0,,,13,46.15,18.57,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661578,9787550521711,小学数学计算专项突破二年级(2024新),平装,12,0,,,12,168.08,2.39,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692369,ZNNR250414203,快乐读书吧·五年级上册（全四册线上版）,平装,12,0,,,12,170.08,1.16,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,698266,9787548961703,超图解同步作文 三年级上册,平装,12,0,,,12,71.83,11.25,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,656773,9787551172301,3分钟漫画速背小学古诗词（全三册）,平装,11,0,,,11,164.0,2.65,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661577,9787550521780,小学数学计算专项突破一年级(2024新),平装,11,0,,,11,172.91,1.77,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661582,9787550521704,小学数学计算专项突破六年级(2024新),平装,11,0,,,11,157.73,6.78,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,663159,9787501268184,摩比爱古诗（2024）,平装,11,0,,,11,153.45,5.24,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,671032,9787501268375,古诗启蒙第一课,平装,11,0,,,11,138.55,8.32,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,11,0,,,11,154.45,4.83,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,672015,9787551173346,学前培优数感训练（2024）,平装,11,0,,,11,163.73,8.25,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691202,9787550524415,暑假衔接领跑课 新初二 语文,平装,11,0,,,11,160.0,26.05,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,569849,9787830124175,大语文分级诵读 二级,平装,10,0,,,10,161.9,4.23,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,573825,9787218166209,应用题天天练二年级 上册,平装,10,0,,,10,137.9,8.41,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661580,9787550521681,小学数学计算专项突破四年级(2024新),平装,10,0,,,10,163.6,2.78,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661581,9787550521698,小学数学计算专项突破五年级(2024新),平装,10,0,,,10,160.2,4.71,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,683628,9787830125806,英语晨读 读出英语词汇量,平装,10,0,,,10,169.6,0.64,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691200,9787550524361,暑假衔接领跑课 新初一 英语,平装,10,0,,,10,39.4,20.93,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,730920,ZNNR251205103,快乐读书吧·四年级下册（全四册）（2025线上版）,平装,10,0,,,10,176.8,0.15,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,796566,ZNNR260323107,快乐读书吧·四年级上册（全四册）（2026达人版）,平装,10,0,,,10,64.7,8.65,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,573826,9787218166216,应用题天天练三年级 上册,平装,9,0,,,9,66.0,9.76,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,610708,9787537988995,摩比汉语分级阅读 探索篇 点读书,平装,9,0,,,9,159.22,3.57,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,9,0,,,9,159.56,2.69,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,671006,9787550522763,小学数学思维培养11级(2024新),平装,9,0,,,9,164.78,3.14,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692440,9787550524101,课堂笔记 数学五年级上册,平装,9,0,,,9,69.22,6.98,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,696243,9787572327056,学而思初中必读名著朝花夕拾精批精讲版,平装,9,0,,,9,39.78,12.66,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,698268,9787548961789,超图解同步作文 五年级上册,平装,9,0,,,9,78.89,17.23,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,801699,9787550527690,新初一预习有重点 数学RJ 语文 英语,平装,9,0,,,9,37.22,2.91,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,8,0,,,8,161.0,1.63,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,564979,ZNNR202304130004,学而思秘籍·小学数学应用题专项突破+练习（四年级）（2023）,平装,8,0,,,8,80.5,14.4,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,8,0,,,8,158.38,5.81,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,610328,9787501267361,新加坡口算涂画书 2~4岁,平装,8,0,,,8,146.38,7.35,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,663165,9787501268153,摩比爱语文 萌芽篇（2024）,平装,8,0,,,8,157.25,6.67,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,672389,9787830125493,大侦探福尔摩比 第三辑,平装,8,0,,,8,87.12,11.08,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,679787,9787557917401,计算天天练四年级下册（2024）,平装,8,0,,,8,166.12,1.93,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692444,9787550524200,课堂笔记 英语五年级上册（人教版）,平装,8,0,,,8,77.12,6.86,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,798686,ZNNR260326101,双语分龄早教大百科赠品-中英文点播书（2本）,,8,0,,,8,59.0,0.78,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,730918,ZNNR251205101,快乐读书吧·二年级下册（全三册）（2025线上版）,平装,8,0,,,8,176.38,0.31,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,7,0,,,7,160.0,2.59,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,7,0,,,7,160.0,2.5,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,696240,9787547752524,摩比启蒙机x200摩比思维卡L3,平装,7,0,,,7,76.0,4.92,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,551257,9787532968497,幼小衔接天天练,平装,7,0,,,7,160.29,2.46,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,569848,9787830124168,大语文分级诵读 一级,平装,7,0,,,7,163.86,0.83,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,573827,9787218166223,应用题天天练四年级 上册,平装,7,0,,,7,173.57,8.63,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,7,0,,,7,167.57,2.9,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,655022,9787548956990,漫画图解小学生必会巧算 整数计算及分数小数初识18招,平装,7,0,,,7,85.57,10.86,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,661579,9787550521674,小学数学计算专项突破三年级(2024新),平装,7,0,,,7,172.86,1.89,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,662487,9787830125189,一年级我来啦·描红天天练（2024）,平装,7,0,,,7,153.86,8.87,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,7,0,,,7,171.29,2.17,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,664822,9787550522299,单元归类复习. 小学语文五年级 上册,平装,7,0,,,7,55.0,24.23,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,671513,9787830125516,消失吧！错别字,平装,7,0,,,7,159.0,4.01,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,672642,9787551831833,扩句法,平装,7,0,,,7,168.14,2.79,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692353,ZNNR250414201,快乐读书吧·三年级上册（全三册线上版）,平装,7,0,,,7,42.0,0.79,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692441,9787550524125,课堂笔记 数学六年级上册,平装,7,0,,,7,160.86,17.5,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692442,9787550524231,课堂笔记 英语三年级上册（人教版）,平装,7,0,,,7,147.71,10.0,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,692448,9787550524262,课堂笔记 英语五年级上册（外研版）,平装,7,0,,,7,40.57,11.45,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,697039,ZNNR250529103,快乐读书吧·五年级上册（全四册）（王芳版）,平装,7,0,,,7,95.57,9.84,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,700721,9787574807587,英语启蒙日常表达篇,平装,7,0,,,7,162.29,0.44,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,696239,9787547752517,摩比启蒙机x200摩比思维卡L2,平装,6,0,,,6,72.5,3.88,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,569850,9787830124182,大语文分级诵读 三级,平装,6,0,,,6,101.67,3.46,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,569852,9787830124205,大语文分级诵读 五级,平装,6,0,,,6,47.33,10.19,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,650150,9787830124939,大侦探福尔摩比 第二辑,平装,6,0,,,6,156.0,12.0,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,655024,9787548956976,漫画图解小学生必会巧算 分数小数四则运算18招,平装,6,0,,,6,83.5,15.43,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,655029,9787501267767,幼小衔接 一年级我来啦 入学准备一本通,平装,6,0,,,6,64.0,8.31,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,663161,9787501268160,摩比爱语文 飞跃篇（2024）,平装,6,0,,,6,142.33,9.15,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,664820,9787550522275,单元归类复习. 小学语文三年级 上册,平装,6,0,,,6,160.0,7.11,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,667746,9787507557657,小学同步作文 3图搞定看图写话 二年级上册,平装,6,0,,,6,87.67,6.35,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,679784,9787557917371,计算天天练一年级下册（2024）,平装,6,0,,,6,172.83,0.64,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,679788,9787557917449,计算天天练五年级下册（2024）,平装,6,0,,,6,164.0,2.33,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,679853,9787540894214,字词句天天练一年级下册,平装,6,0,,,6,173.0,4.5,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,688813,9787545925197,小学语文必考知识全梳理,平装,6,0,,,6,159.17,6.59,2026-07-20 10:33:57
黄陂仓,维修库位,智能内容,691511,9787519058807,快乐读书吧·三年级上册·稻草人,平装,6,0,,,6,44.33,5.57,2026-07-20 10:33:57
